asinValue,title,imageProduct,priceSymbol,price
B09P4C85N8,Sony 65 Inch 4K Ultra HD TV X80K Series: LED Smart Google TV with Dolby Vision HDR KD65X80K- 2022 Model,https://m.media-amazon.com/images/I/810bgxzEWHL.jpg.jpg,$,848.00
B09R9JMM67,Sony 65 Inch 4K Ultra HD TV X90K Series: BRAVIA XR Full Array LED Smart Google TV with Dolby Vision HDR and Exclusive Features for The Playstation® 5 XR65X90K- 2022 Model,https://m.media-amazon.com/images/I/81KOr7zrq-L.jpg.jpg,$,"1,098.00"
B09R8QS48V,Sony 65 Inch 4K Ultra HD TV X85K Series: LED Smart Google TV with Dolby Vision HDR and Native 120HZ Refresh Rate KD65X85K- 2022 Model,https://m.media-amazon.com/images/I/81PBYPDRP9L.jpg.jpg,$,998.00
B09R9JPSTH,Sony OLED 65 inch BRAVIA XR A80K Series 4K Ultra HD TV: Smart Google TV with Dolby Vision HDR and Exclusive Gaming Features for The Playstation® 5 XR65A80K- 2022 Model,https://m.media-amazon.com/images/I/81JoZeM2V2L.jpg.jpg,$,"1,798.00"
B09R94DJ72,"Sony 65 Inch 4K Ultra HD TV A95K Series: BRAVIA XR QD-OLED Smart Google TV with Dolby Vision HDR, Bluetooth, Wi-Fi, USB, Ethernet, HDMI and Exclusive Features for Playstation 5 XR65A95K- 2022 Model",https://m.media-amazon.com/images/I/81PhCSQPxFL.jpg.jpg,$,"3,198.00"
B09R95MBQN,Sony 65 Inch 4K Ultra HD TV X95K Series: BRAVIA XR Mini LED Smart Google TV with Dolby Vision HDR and Exclusive Features for The Playstation® 5 XR65X95K- 2022 Model,https://m.media-amazon.com/images/I/91GhUIw2YjL.jpg.jpg,$,"1,898.00"
B09ZPBPKSL,Sony 65 Inch 4K Ultra HD TV X90K Series: BRAVIA XR Full Array LED Smart Google TV with Dolby Vision HDR and Exclusive Features for The Playstation® 5 XR65X90K- 2022 Model (Renewed),https://m.media-amazon.com/images/I/81KOr7zrq-L.jpg.jpg,$,839.99
B08QXHYQFQ,Sony A90J 65 Inch TV: BRAVIA XR OLED 4K Ultra HD Smart Google TV with Dolby Vision HDR and Alexa Compatibility XR65A90J- 2021 Model,https://m.media-amazon.com/images/I/91CmEMWeU3L.jpg.jpg,$,"2,498.00"
B0BCCBC73K,Sony 65 Inch 4K Ultra HD TV A80K Series: BRAVIA XR OLED Smart Google TV with Dolby Vision HDR and Exclusive Features for The Playstation® 5 XR65A80K- 2022 Model (Renewed),https://m.media-amazon.com/images/I/81wahHHrlzL.jpg.jpg,$,"1,349.99"
B08WJMSS8H,"Sony X85J 65 Inch TV: 4K Ultra HD LED Smart Google TV with Native 120HZ Refresh Rate, Dolby Vision HDR, and Alexa Compatibility KD65X85J- 2021 Model",https://m.media-amazon.com/images/I/812wiz16nlL.jpg.jpg,,0
B08TKR3WLJ,"Sony A80J 65 Inch TV: BRAVIA XR OLED 4K Ultra HD Smart Google TV with Dolby Vision HDR and Alexa Compatibility XR65A80J- 2021 Model, Black",https://m.media-amazon.com/images/I/91ADOxkYOfL.jpg.jpg,,0
B0911HRGSV,Sony A90J 65 Inch TV: BRAVIA XR OLED 4K Ultra HD Smart Google TV HT-G700: 3.1CH Dolby Atmos/DTS:X Soundbar with Bluetooth Technology,https://m.media-amazon.com/images/I/81BAuP9N9qL.jpg.jpg,$,"2,896.00"
B08TKXDLQB,Sony X90J 65 Inch TV: BRAVIA XR Full Array LED 4K Ultra HD Smart Google TV with Dolby Vision HDR and Alexa Compatibility XR65X90J- 2021 Model,https://m.media-amazon.com/images/I/91KZbi-CbzL.jpg.jpg,,0
B0BSG78Y9L,Sony 65 Inch 4K Ultra HD TV X90K Series: BRAVIA XR Full Array LED Smart Google TV (Certified Refurbished),https://m.media-amazon.com/images/I/71rsn3K0nSL.jpg.jpg,,0
B0BF1D6DVY,Sony 65 Inch 4K Ultra HD TV X85K Series: LED Smart Google TV with Dolby Vision HDR and Native 120HZ Refresh Rate KD65X85K- 2022 Model (Renewed),https://m.media-amazon.com/images/I/81PBYPDRP9L.jpg.jpg,$,876.80
B0B75S5TR7,"Sony XR65A95K 65"" 4K BRAVIA XR HDR IMAX Enhanced Smart OLED TV with an Additional 1 Year Coverage by Epic Protect (2022)",https://m.media-amazon.com/images/I/51eMzYZHS7L.jpg.jpg,$,"3,498.00"
